type,text
ham,"যেহেতু অলরেডি অনলাইন বিজনেস করছেন ই টাকাগুলা জমা রাখেন,একটা মিনিমাম এমাউন্ট করার জন্য।এরপর আপনি যে সেক্টরে অনলাইন বিজনেস রান করছেন ওটা অফলাইনে আউটলেট দিতে পারবেন।|"
ham,আমিও জানতে চাই।আমার বেবিরা এখনো ফিডারেই জল খাচ্ছে।কিভাবে এটা বন্ধ করবো বুঝতে পারছিনা|
ham,ভালো উদ্যোগ।|
ham,গরুর গোশত খেতে ইচ্ছে করছে|
ham,তামিমের অবসর ঘোষণার সাথে করুণ হিন্দি গানের তিন লাইন ব্যাকগ্রাউন্ড মিউজিক হিসেবে দেয়া ভিডিওগুলো কী রেডি হইছে!|
ham,"স্কুল, কলেজে এমন কয়েক হাজার পডকাস্ট করে ফেলেছি
~ আত্মসমর্পণ|"
ham,মা ছাড়া কেউ কোনও দিন কয়নাই - কী খাবি? কী রানবো?|
ham,"টাকা লাগবে? মা রে ফোন। জুতা ছিঁড়ে গেছে? মা রে ফোন। মন খারাপ? মা রে ফোন। মেজাজ খারাপ? মা রে ফোন। চশমা হারায় গেছে? মা রে ফোন। আমার মাঝে মাঝে মনে হয় আল্লা তো স্বরূপে দুনিয়ায় বিরাজ করেনা, তাই আমার জগতে তার হয়ে আমার মা রে পাঠাইছে।|"
ham,আর কতোদিন ঝুলে থাকবে? সর্বোচ্চ টেস্ট খেলতে পারতো এই ফিটনেস নিয়ে|
ham,"ভালোবেসে, সখী, নিভৃতে যতনে
আমার নামটি লিখো-- তোমার
মনের মন্দিরে।|"
ham,"জনগণের সাথে এভাবে দেমাগ দেখিয়ে,বাজেভাবে আচরণ করতেও বাধেনা তাদের। কে কি করবে তাকে??? সেই ক্ষমতা আছে কারো????????|"
ham,স্মার্ট কার্ড রেডি হয়ে আছে বিগত ৫ বছর আগে অথচ আজকে আনতে গেলে বলে আগামী সপ্তাহে আসেন??|
ham,খূঁজে বের করতে অনেক সময় লাগে??|
spam,আপনি জিতেছেন এক লক্ষ টাকার লটারি |
spam,অর্ডার করুন জলদি জলদি। আপনি পাবেন ৫০০ কয়েন অর্ডার করলেই|
spam,যত জলদি রেজিষ্ট্রেশন তত জলদি অফার|
spam,খরচ হবে বাজেটের মধ্যেই। এমন অফার কি মিস করা যায়?|
spam,নিজের যত্ন নিন। স্কিনকেয়ার পণ্য কিনুন বাজেটের মধ্যেই। |
spam,আড়ং এ চলছে আকর্ষণীয় অফার। তারিখের মধ্যে কেনাকাটা করে পান ২০% পর্যন্ত ফ্ল্যাট ডিস্কাউন্ট|
ham,বাচ্চার ব্যবহৃত কাঁথার ব্যবহার শেষ হয়ে গেলে সেগুলো কি করেন বা কিভাবে Recycle করা যায়|
spam,lotto তে চলছে 50% পর্যন্ত ফ্ল্যাট ডিস্কাউন্ট। বিস্তারিত জানতে আজই ভিজিট করুন|
spam,"ঢাকা গাউন্ডসেল এ স্বাগতম, আপনি জেনে আনন্দিত হবেন আমরা বাȁায় নতুন শো-রুম খুলেছি। এলখােন আপনারা
পাচ্ছেন 75% পযর্ন্ত ছাড়। আজই ঘুরে আসুন আমােদর শোরুম থেকে । |"
ham,"বর বলেছে, পাহাড়ের রাণী |"
ham,"আজ ১০টি বছর, পাপা তুমি নেই।|"
ham,এভাবে কি স্মার্ট বাংলাদেশের স্বপ্ন দেখা সম্ভব|
ham,"আল্লাহ আমার ভাই সহ সকল মুদ্দারকে জান্নাতবাসী করেন,আমিন।|"
ham,বাংলাদেশ ক্রিকেটের এক কিংবদন্তির বিদায়|
ham,"আমি মেঘ ছুড়ে দেই তোমারও আকাশে,,|"
ham,বুঝে নিও তুমি এই আমাকে ..|
ham,মাহমুদউল্লাহ ভাই আপনিও একটা সংবাদ সম্মেলনের ডাক দিয়া হাল্কা কান্নাকাটি করে ফেলেন।|
ham,কাজে দিয়া দিতেও পারে। তিনি আবার কারো কান্না সহ্য করতে পারেন না!|
ham,তাকওয়ার অধিকারী লোকদের ধন-সম্পদের মালিক হওয়াতে কোনো দোষ নেই।|
ham,স্রষ্টার সৃষ্টি কত সুন্দর । প্রশংসা একমাত্র তারই।|
ham,ইদ মোবারক|
ham,"আপেল, মাল্টা বাড়িতে রেখে দিলে ৩-৪ মাসেও কেন কিছু হয়না? বিস্তারিতঃ- কিন্তু বাংলাদেশ কৃষি গবেষণা কাউন্সিলের পরিচালক কৃষিবিজ্ঞানী ড. মোহাম্মদ মনিরুল ইসলাম ডয়চে ভেলেকে বলেন, ‘‘ওই সিদ্ধান্ত ভুল ছিল৷ ফল-মূল এবং শাক-সবজি ফরমালিন দিয়ে সংরক্ষণ করা যায় না৷ আর সংরক্ষণের কোনো প্রমাণও পাওয়া যায়নি, যা হয়েছে তা ভ্রান্তি ছাড়া আর কিছুই নয়৷'' তিনি বলেন, ‘‘ফল মূল, শাক-সবজি এগুলো হলো ফাইবার৷ এখানে ফরমালিন দেয়ার কোনো সুযোগই নেই৷ কেউ যদি না বুঝে দেয়ও, তাহলেও কোনো কাজে আসবে না৷ সংরক্ষণে কোনো ভূমিকা রাখবে না৷ কারণ, এখানে কোনো প্রোটিন নেই৷ আমাদের দেশের মানুষের মধ্যে ব্যাপকভাবে ধারণা যে, ফল-মূল, শাক-সবজিতে ফরমালিন দেয়া হয়৷ এটা দুর্ভাগ্যজনক৷'' তিনি বলেন, ‘‘আমদানি করা আপেলে এক ধরনের এডিবল প্যারাফিন দেয়া হয়৷ এটা খাওয়ার যোগ্য৷ আমরা আপেল খাওয়ার পর এটা আবার একইভাবে বেরিয়ে আসবে৷ ফল-মূলে ৪০ ভাগ পানি থাকে৷ প্রতিদিন ওজন কমে ৫ থেকে ১০ গ্রাম৷ এখন একটি আপেলের প্রতিদিন যদি ৫ গ্রাম ওজন কমে তাহলে নিউজিল্যান্ড, অস্ট্রেলিয়া, ব্রাজিল থেকে আপেল আসতে সময় লাগে ২১ দিন, আসতে আসতেই হাড্ডিসার হয়ে যাবে৷ কেউ কিনবে না৷ আপনি-আমি যে আপেল খাই, অ্যামেরিকার প্রেসিডেন্ট ট্রাম্পও সেই একই আপেল খান৷ বিদেশে গেলে একটা আপেল, একটা মাল্টা নিয়ে আসবেন, দেড় বছরে কিছু হবে না৷ এটা হলো সায়েন্স৷ এটা এডিবল প্যারাফিন দিয়ে করা হয়৷ এখন ফলের খোসা দিয়ে কোটিং তৈরি করা হয়৷ আবার স্টিকার বের হয়েছে, যা ফলের ওপরে লাগানো থাকে, ওই রকম স্টিকার, যা দিয়ে আমের লাইফ দুই সপ্তাহ বাড়ানো যায়৷ এখানে বিভ্রান্ত হওয়ার কোনো সুযোগ নেই৷''|"
