text,label
Dai i downloaded but there is only exe file which i can only run that exe after installing.,0
"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",0
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",0
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",0
" says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",0
"Goodmorning,my grandfather expired..so am on leave today.",0
"ভার্সিটির শুরুতেও ছিলাম।এরপর আমার জীবনে ২য় প্রেমের ঢেউ আসলো,,, আর আমি আবার চদর ভদর হয়ে গেলাম|",0
"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",0
We will meet soon princess! Ttyl!,0
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,0
বিশেষ অফার! গৃহস্থালি পণ্যে ২৫% পর্যন্ত ডিসকাউন্ট!,1
Okay but i thought you were the expert,0
and free shipping এই অফারেই কিনে নিন পছন্দের সব পণ্য,1
Dont know supports ass and srt i thnk. I think ps3 can play through usb too,0
You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,1
Kay... Since we are out already ,0
Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.,0
"Goodmorning, Today i am late for  &lt;#&gt; min.",0
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",0
Sorry da. I gone mad so many pending works what to do.,0
Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,1
Why tired what special there you had,0
"Maybe westshore or hyde park village, the place near my house?",0
২০২৩ বিশ্বকাপ এর সর্বোচ্চ রান স্কোরার তামিম হবে ইনশা আল্লাহ,0
No current and food here. I am alone also,0
"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",0
"জাতীয় নিরাপদ সড়ক দিবস ২০২২ “আইন মেনে সড়কে চলি, নিরাপদে ঘরে ফিরি”- সড়ক পরিবহন ও মহাসড়ক বিভাগ",0
I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,0
Aiyah e rain like quite big leh. If drizzling i can at least run home.,0
"বোকা মানুষ গুলো হয়তো অন্যকে বিরক্ত
করতে জানে। কিন্তু কখনো কাউকে ঠকাতে জানে না।",0
Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL,1
"আপনার ঘর থাকুক নিরাপদ রবির অ্যাডভান্সড ক্যামেরা দিয়ে ,",1
"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",0
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,0
Mm so you asked me not to call radio,0
ডাইরেক্ট একশন তাইলে|,0
Long time. You remember me today.,0
কোন বিনিয়োগ ছাড়াই ঘরে বসে আয় করার সেরা সুযোগ!,1
"৬-৮ মার্চ পর্যন্ত আড়ং, স্বপ্ন, শেফস্‌ টেবিলে TARA ডেবিট কার্ডে ৮% ক্যাশব্যাক। T&amp;C applied. Details: tinyurl.com/bbltwd23",1
Rofl betta invest in some  anti aging products,0
‘মুজিববর্ষের সফলতা দুর্যোগ প্রস্তুতিতে গতিশীলতা’-দুর্যোগ ব্যবস্থাপনা ও ত্রাণ মন্ত্রণালয়।,0
বিশেষ অফার! সব হাউসহোল্ড পণ্যে ২০% ছাড়!,1
Will it help if we propose going back again tomorrow,0
You said to me before i went back to bed that you can't sleep for anything.,0
Hey... are you going to quit soon? Xuhui and i working till end of the month ,0
Its sarcasm.. .nt scarcasim,0
Eh u send wrongly lar...,0
চলবে আরো বেশি ভিডিও কল! ১জিবি ইমো(৩০দিন) মাত্র ৪৫টাকায় পেতে: *212*750#,1
"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",0
ল্যাপটপে রাখছিলাম কিনা মনে নাই।কিন্তু ল্যাপটপ তো বাসায়,0
"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",0
Ok. There may be a free gym about.,0
"নতুন গ্যাজেট কেনার সেরা সময়, আজই ক্লিক করুন!",1
There's no point hangin on to mr not right if he's not makin u happy,0
ব্যাংকে জব করস তাও তোর টাকা ধার নেওয়া লাগে,0
Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,0
আজই রিচার্জ করে BD vs WI ক্রিকেট লিজেন্ডদের T20 দেখুন Cineplex HD তে,1
Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,0
সাপ্তাহিক সুপার সেল! সব পণ্যে ৩০% ছাড়!,1
Why don't you wait 'til at least wednesday to see if you get your .,0
Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,0
I don't think he has spatula hands!,0
"I sent you the prices and do you mean the  &lt;#&gt; g,",0
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,0
"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",0
"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",1
বাংলাদেশ নৌবাহিনীতে অফিসার ক্যাডেট পদে নিয়োগ চলছে। ভিজিট করুনঃ http://joinnavy.navy.mil.bd,0
Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,0
E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,0
I'm freezing and craving ice. Fml,0
"Hey, iouri gave me your number, I'm wylie, ryan's friend",0
I know you are. Can you pls open the back?,0
এখন তো মাগরিবের নামাজ শেষ হতে হতে হতে ৭টা বাজে|,0
"It's ok, at least armand's still around",0
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",0
Fine am simply sitting.,0
Exactly. Anyways how far. Is jide her to study or just visiting,0
"Sorry, I can't help you on this.",0
"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",0
I send the print  outs da.,0
Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,0
আজ ৳৫৫১ ক্যাশব্যাক ৳৫০১ রিচার্জে বা ৳৪০১ ক্যাশব্যাক ৳৪০১ রিচার্জে *T&amp;C,1
Dear how is chechi. Did you talk to her,0
"আগামী ০৬ মার্চ ২০২২ তারিখ ‘জাতীয় পাট দিবস’। এবারের প্রতিপাদ্য বিষয় “সোনালী আঁশের সোনার দেশ, পরিবেশবান্ধব বাংলাদেশ”- বস্ত্র ও পাট মন্ত্রণালয়।",0
অনলাইন ঈদ শপিংয়ে ৭০% পর্যন্ত ছাড় BBL কার্ডে! tinyurl.com/BBLONL,1
আমার নামটা বাচ্চাদের মুখস্ত করার জন্য কঠিন।ওরে ইজি করে নাম বল।|,0
"fyi I'm at usf now, swing by the room whenever",0
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",1
মাহমুদউল্লাহ ভাই আপনিও একটা সংবাদ সম্মেলনের ডাক দিয়া হাল্কা কান্নাকাটি করে ফেলেন।,0
